,created_at,text,screen_name,location
3792,16-09-2021 18:32,b'Pincode: 560078\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb9780\nHEALING\xe2\x80\xa6 https://t.co/uCK1EaWY4b',b'cowinblore1844',"b'Bengaluru, India'"
3793,16-09-2021 18:32,b'Pincode: 560076\nCOVISHIELD - Dose 2: 47 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb9780\nSRI KRISH\xe2\x80\xa6 https://t.co/AEFX7OZdIE',b'cowinblore1844',"b'Bengaluru, India'"
3794,16-09-2021 18:32,b'Pincode: 560076\nCOVISHIELD - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb9780\nSRI KRISH\xe2\x80\xa6 https://t.co/7elmNBYETF',b'cowinblore1844',"b'Bengaluru, India'"
3795,16-09-2021 18:32,b'Pincode: 560066\nCOVISHIELD - Dose 2: 199 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb9780\nRXDX WHI\xe2\x80\xa6 https://t.co/qLiPbnMPMS',b'cowinblore1844',"b'Bengaluru, India'"
3796,16-09-2021 18:32,b'Pincode: 560066\nCOVISHIELD - Dose 1: 200 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb9780\nRXDX WHI\xe2\x80\xa6 https://t.co/Z5fw62l96k',b'cowinblore1844',"b'Bengaluru, India'"
3797,16-09-2021 18:32,b'Pincode: 560066\nSPUTNIK V - Dose 1: 25 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb91145\nRXDX WHIT\xe2\x80\xa6 https://t.co/r1XCFHdxEP',b'cowinblore1844',"b'Bengaluru, India'"
3798,16-09-2021 18:31,b'The #COVID19 pandemic forced #healthcare leaders to quickly adapt to an accelerated digital transformation. Learn m\xe2\x80\xa6 https://t.co/lOQTAdA9iH',b'pondurance',b'Greater Indianapolis'
3799,16-09-2021 18:30,b'Pincode: 560066\nCOVAXIN - Dose 1: 250 slots\n\nAge: 18 and above  (All Ages)\nDate: 23 Sep 2021\nFees: \xe2\x82\xb91410\nRXDX WHITE\xe2\x80\xa6 https://t.co/kRE1aRMllp',b'cowinblore1844',"b'Bengaluru, India'"
3800,16-09-2021 18:24,"b""Around 70-80% Mumbaikar's may have developed antibodies\n\n#COVID19\nhttps://t.co/2UdVGzq65L""",b'ZeeNewsEnglish',b'India'
3801,16-09-2021 18:14,"b'"" we defeated #COVID19 without vaccine "" !??? What !? \nHow \nAfter how many deaths , have we defeated !????'",b'DrLuqmanAkhan',"b'Hyderabad, India'"
3802,16-09-2021 18:13,b'@PawanKalyan @narendramodi @PMOIndia What about \n#unemployment \n#GDP #AssetMonetisation #COVID19  mismanagement\xe2\x80\xa6 https://t.co/4B3LbBzfWT',b'DrLuqmanAkhan',"b'Hyderabad, India'"
3803,16-09-2021 18:12,b'#Varanasi\xe2\x80\x99s historic #Ramlila cancelled again due to #COVID19 fears\n\nhttps://t.co/etrdwacU2l',b'ZeeNewsEnglish',b'India'
3804,16-09-2021 18:10,b'Fight Corona VR https://t.co/nph73vjjIM Available 4. \n#ue4 #UnrealEngine #indiedev #gamer #IndieGameDev #indiegames\xe2\x80\xa6 https://t.co/05mAZzlS0e',b'bakshiharsh55',b'India'
3805,16-09-2021 18:09,b'Still waiting for my daily hardcopy subscription of @EconomicTimes #newspaper delivered at #indiranagar #bengaluru\xe2\x80\xa6 https://t.co/KM2MEK69SI',b'ibipinkumar',"b'Bengaluru, India'"
3806,16-09-2021 18:05,"b'RM Shri @rajnathsingh invited US companies to invest in #India &amp; contribute in \xe2\x80\x98Make in India, Make for World\xe2\x80\x99 envi\xe2\x80\xa6 https://t.co/xB5uKc0UPu'",b'DefencePRO_Guj',"b'Ahmedabad City, India'"
3807,16-09-2021 18:05,"b'Ramanath Jha highlights that the argument advanced by the ruling political dispensation, for the privatisation of\xe2\x80\xa6 https://t.co/Lc87SPxKJM'",b'orfonline',b'India'
3808,16-09-2021 18:03,b'One more brilliant investigation into the callous mishandling of the #COVID19 tragedy in India. https://t.co/VGoPrS0wOe',b'serish',"b'Hyderabad, Telangana, India'"
3809,16-09-2021 18:00,b'#HappyBirthdayModiji \n\n@narendramodi busy with #CentralVista #Quad #Afghanistan #TelecomSector around #COVID19 and\xe2\x80\xa6 https://t.co/YViNfgkCRI',b'SeanMishra',"b'Shillong, India'"
3810,16-09-2021 18:00,"b'Cyclolsavam, an online international #bicycle cultural festival, is aimed at giving students around the world a bre\xe2\x80\xa6 https://t.co/eAoliDaKjk'",b'the_hindu',"b'Chennai, India'"
3811,16-09-2021 17:53,b'Coming up in the next edition #asianjournalofmedicalsciences  #mendeley #plumxmetrics #DOAJ #EBSCO #CABI #research\xe2\x80\xa6 https://t.co/HzfaeOpTLz',b'arun732003',"b'Kolkata, India'"
3812,16-09-2021 17:52,"b'Vaccine Final (2nd) Dose Done \xf0\x9f\x91\x8d\n18+ Covid19 Vaccination \xf0\x9f\x92\x89 Covishiled.\nAt- Panchayat Office, Jagannath Prasad, Ganja\xe2\x80\xa6 https://t.co/797NytNfTn'",b'SarojKumarNaya8',"b'Bhanjanagar, India'"
3813,16-09-2021 17:51,b'Pincode: 560085\nCOVISHIELD - Dose 2: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 17 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/USOmAUvZ1K',b'cowinblore1844',"b'Bengaluru, India'"
3814,16-09-2021 17:51,b'Pincode: 560085\nCOVISHIELD - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 17 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/S7RuvPUJW8',b'cowinblore1844',"b'Bengaluru, India'"
3815,16-09-2021 17:51,b'Pincode: 560085\nCOVAXIN - Dose 2: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 17 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/MLlaKGMJKO',b'cowinblore1844',"b'Bengaluru, India'"
3816,16-09-2021 17:51,b'Pincode: 560085\nCOVAXIN - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 17 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/uuhJ6mRYfb',b'cowinblore1844',"b'Bengaluru, India'"
3817,16-09-2021 17:51,b'Pincode: 560085\nSPUTNIK V - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 17 Sep 2021\nFees: \xe2\x82\xb91145\nMIRACLE H\xe2\x80\xa6 https://t.co/FirFlQ5E5P',b'cowinblore1844',"b'Bengaluru, India'"
3818,16-09-2021 17:43,b'Join me in my Space!LargestVaccineDrive \n appeals to all eligible people of cachar to take their first/second dose\xe2\x80\xa6 https://t.co/kWmBndoJP0',b'itslaskar',b' India'
3819,16-09-2021 17:37,"b'Pincode: 560103\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18  - 44 \nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nSakra World Hospital, W\xe2\x80\xa6 https://t.co/jyU04xjv0I'",b'cowinblore1844',"b'Bengaluru, India'"
3820,16-09-2021 17:36,"b'Pincode: 560103\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nSakra World Hospital, W\xe2\x80\xa6 https://t.co/uXOxNI3JVF'",b'cowinblore1844',"b'Bengaluru, India'"
3821,16-09-2021 17:36,"b'Pincode: 560103\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb9780\nSakra World Hospital, W\xe2\x80\xa6 https://t.co/FsEzIWgqyI'",b'cowinblore1844',"b'Bengaluru, India'"
3822,16-09-2021 17:36,"b'Pincode: 560103\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb9780\nSakra World Hospital, W\xe2\x80\xa6 https://t.co/xN72baobWK'",b'cowinblore1844',"b'Bengaluru, India'"
3823,16-09-2021 17:36,"b'Pincode: 560103\nCOVAXIN - Dose 2: 100 slots\n\nAge: 18  - 44 \nDate: 19 Sep 2021\nFees: \xe2\x82\xb91260\nSakra World Hospital, Wes\xe2\x80\xa6 https://t.co/irQGDaffKc'",b'cowinblore1844',"b'Bengaluru, India'"
3824,16-09-2021 17:36,"b'Pincode: 560103\nCOVAXIN - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 19 Sep 2021\nFees: \xe2\x82\xb91260\nSakra World Hospital, Wes\xe2\x80\xa6 https://t.co/gAvs027w5u'",b'cowinblore1844',"b'Bengaluru, India'"
3825,16-09-2021 17:36,"b'Pincode: 560103\nCOVAXIN - Dose 2: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb91260\nSakra World Hospital, Wes\xe2\x80\xa6 https://t.co/VP2J5sTSO3'",b'cowinblore1844',"b'Bengaluru, India'"
3826,16-09-2021 17:36,"b'Pincode: 560103\nCOVAXIN - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb91260\nSakra World Hospital, Wes\xe2\x80\xa6 https://t.co/YJIrvXh1A6'",b'cowinblore1844',"b'Bengaluru, India'"
3827,16-09-2021 17:36,"b'Links between Covid-19 vaccine and menstrual cycle changes possible, must be investigated: Study | Indiablooms - Fi\xe2\x80\xa6 https://t.co/8G3cVlhSau'",b'indiablooms',b'India'
3828,16-09-2021 17:31,"b""#COVID19 Covid 19 has so far away from over. So don't let your guard down &amp; must follow all the Covid appropriate b\xe2\x80\xa6 https://t.co/syXrd70syB""",b'acharya_sreerup',"b'Kolkata, India'"
3829,16-09-2021 17:28,b'A spl vaccination drive in 33 wards @MC_Nizampet from tomorrow. Pls find location and  officer details. Request all\xe2\x80\xa6 https://t.co/ctmNIZIxuO',b'venu678',"b'Hyderabad, India'"
3830,16-09-2021 17:27,b'Watch tomorrow at 14:30 to 15:30 in Luvia Gregg Taylor hall #WASP2021 #aiimsdelhi #NDDTC #socialpsychiatry\xe2\x80\xa6 https://t.co/wPqu2D6zHk',b'ajay27198662',"b'Raipur, India'"
3831,16-09-2021 17:20,"b""@republic #COVID19 management&amp; #India's economic,industrial&amp; social refurbishment must go hand in hand,as they are\xe2\x80\xa6 https://t.co/DLzSoJq6ue""",b'AtthiDevarajan',"b'Tirupati, India'"
3832,16-09-2021 17:20,"b""20 per cent of India's adult population have received both doses of #COVID19 vaccine, 62 pc have got at least one d\xe2\x80\xa6 https://t.co/lxut030XqI""",b'MrGladPortBlair',"b'Andaman Nicobar Islands, India'"
3833,16-09-2021 17:20,"b""This report by @dbelemlopes explains how #Brazil's #COVID19 challenge is but a symptom of deeper, cascading crises\xe2\x80\xa6 https://t.co/yhBUDP8v61""",b'orfonline',b'India'
3834,16-09-2021 17:19,"b""World's #LargestVaccineDrive breaking records, strengthening India's fight against #COVID19! #IndiaFightsCorona\xe2\x80\xa6 https://t.co/vFPPib4Btj""",b'mitul_nayak',"b'Ahmadabad City, India'"
3835,16-09-2021 17:18,b'My doctors motivated me: #Meerut man recovers from #COVID19 after 130 days\n\nhttps://t.co/GAe0ZXzxer',b'pinkvilla',"b'Mumbai, India'"
3836,16-09-2021 17:18,b'#COVID19 Vaccination Update - Day 244\n\n\xf0\x9f\x94\xb9India\xe2\x80\x99s Cumulative Vaccination Coverage crosses 77 Cr landmark milestone\n\n\xf0\x9f\x94\xb9\xe2\x80\xa6 https://t.co/QjV2cy8Cxq',b'PIBChandigarh',"b'Chandigarh, India'"
3837,16-09-2021 17:17,"b'#news: NCRB Data: 28% Crime Surge, Mostly Covid Violations\n#COVID19 #NewsUpdates #NewsAlert \nhttps://t.co/0T9WaftZwt'",b'morningkashmir',"b'Kashmir, Jammu, Delhi, India'"
3838,16-09-2021 17:16,b'Pincode: 560029\nCOVAXIN - Dose 2: 16 slots\n\nAge: 18 and above  (All Ages)\nDate: 21 Sep 2021\nFees: \xe2\x82\xb91200\nSPURTHY HOS\xe2\x80\xa6 https://t.co/LewVJvqa7W',b'cowinblore1844',"b'Bengaluru, India'"
3839,16-09-2021 17:11,b'Pincode: 560029\nCOVAXIN - Dose 2: 17 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb91200\nSPURTHY HOS\xe2\x80\xa6 https://t.co/FtaIpxWjj9',b'cowinblore1844',"b'Bengaluru, India'"
3840,16-09-2021 17:11,b'Pincode: 560029\nCOVAXIN - Dose 2: 15 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nSPURTHY HOS\xe2\x80\xa6 https://t.co/6jU1ARJD2C',b'cowinblore1844',"b'Bengaluru, India'"
3841,16-09-2021 17:11,b'Make sure that you are at least 6 feet away from unethically proven vaccines.\n#nounethicalvaccine\n#COVID19 https://t.co/1nvcgkmpDF',b'SangkritiMajum1',b'India'
3842,16-09-2021 17:10,b'Life without Insurance is DARK.\n#MetGala2021 #MetGala #KimKardashian #AppleEvent #anime #BBNajia #BiggBossOTT\xe2\x80\xa6 https://t.co/eGrMIKTJtI',b'policyxcom',"b'Gurgaon, India'"
3843,16-09-2021 17:09,b'I will not be surprised if pro-mandate guys feel that their children will be safer around vaccinated murderers and\xe2\x80\xa6 https://t.co/udzB3GanlP',b'layman_salafee',"b'Kolkata, India'"
3844,16-09-2021 17:07,"b'Embedded finance is the next big thing in fintech, offering a multitude of benefits to institutions.\nLearn more:\xe2\x80\xa6 https://t.co/LgM5G9cvDs'",b'PierianInfo',b'India'
3845,16-09-2021 17:07,b'T-cells are superstars in fighting #COVID19 \xe2\x80\x93 why are some poor at making them? https://t.co/PLa7Ll7YbB',b'angsuman',b'India'
3846,16-09-2021 17:04,"b'Tamil Nadu on Thursday logged 1,693 new #Coronavirus cases, taking the overall caseload to 26,40,361. With 25 more\xe2\x80\xa6 https://t.co/BAsCJMJjsx'",b'dt_next',"b'Chennai, India'"
3847,16-09-2021 17:04,b'Struggling to climb a mountain and suddenly slip back to ground. #nogrowth in life during #COVID19',b'Sohail2379',"b'Mumbai, India'"
3848,16-09-2021 17:03,b'Out-of-home (OOH) advertising took a hit in 2020 due to lockdowns and shifting attention towards digital channels.\xe2\x80\xa6 https://t.co/RNtvXtpkUu',b'KraftyMindz',b'India'
3849,16-09-2021 17:03,"b"".@mybmc announces women's exclusive #COVID19 vaccination drive on Sep 17\n\nhttps://t.co/CGYZgkUlFt""",b'ZeeNewsEnglish',b'India'
3850,16-09-2021 16:55,"b'Fake #COVID19 vaccination certificates and fake test results for 29 different countries, including India, are being\xe2\x80\xa6 https://t.co/wJkSDNDNBR'",b'the_hindu',"b'Chennai, India'"
3851,16-09-2021 16:51,b'#scientists  found that some individuals who have recovered from #COVID19  and then later received a #mRNA\xe2\x80\xa6 https://t.co/NwvNbEEKa9',b'shahidsiddiqui',b'India'
3852,16-09-2021 16:51,"b'Under the guidance of @shipmin_india, #COVID19 warriors of @SMPort_Kolkata are taking #Swachhata Pledge and plantin\xe2\x80\xa6 https://t.co/z000u6ZQCF'",b'SMPort_Kolkata',"b'Kolkata, India'"
3853,16-09-2021 16:48,b'Fully vaccinated people with Covid negative report must for Chardham Yatra: Uttarakhand court | Indiablooms - First\xe2\x80\xa6 https://t.co/TwoUHf8z3k',b'indiablooms',b'India'
3854,16-09-2021 16:47,b'https://t.co/hGdPkiTbid Bad Boys\xf0\x9f\x98\x8e\n#boys #COVID19 #COVID19AB #statuswhatsapp',b'_Curiousguru',"b'Lucknow, Uttar Pradesh, India'"
3855,16-09-2021 16:45,b'@yudii222 But actually it is a disgusting failure government in every aspect. Atleast let our children live. #COVID19 #vaccinateunder18',b'ridzsups',"b'Kolkata, India'"
3856,16-09-2021 16:45,b'@indianec087 A fantastic achievement by #India that beats the world on #COVID19 #vaccination front. Our tin caniste\xe2\x80\xa6 https://t.co/FHwHTcRfet',b'RutwikSadavarte',"b'Pune, India'"
3857,16-09-2021 16:44,b'Sonu Sood did help #COVID19-ppl but under probe on HC order for giving vaccines illegally. \nKerjiwal said Govt inti\xe2\x80\xa6 https://t.co/8FpR703lDZ',b'DebashishHiTs',b'India'
3858,16-09-2021 16:42,b'@ICMRDELHI wht happens to those who r not getting 2and shot of #Covaxin in stipulated time. #COVID19\xe2\x80\xa6 https://t.co/SzqgW1dLaI',b'BoseSamit',"b'Mumbai, India'"
3859,16-09-2021 16:40,b'Novel #coronavirus may infect a higher proportion of #PregnantWoman: #ICMR study\n#anaemia #tuberculosis #diabetes\xe2\x80\xa6 https://t.co/NC67cmbfk0',b'the_news_21',"b'Mumbai, India'"
3860,16-09-2021 16:38,b'According to researchers some people have hit Genetic Jackpot with #SuperhumanImmunity against #COVID19. They are a\xe2\x80\xa6 https://t.co/CXp8MuyWFz',b'GreatGameIndia',b'India'
3861,16-09-2021 16:37,"b'India ready to partner with interested countries for technology transfer, manufacturing indigenous #COVID vaccines:\xe2\x80\xa6 https://t.co/3js7Sg6poN'",b'saralbharatnews',b'India'
3862,16-09-2021 16:36,b'So I would request the opposition to stay away from this grotesque ideologies. These are our people who will get af\xe2\x80\xa6 https://t.co/Whql1dOii1',b'TendulkarBJP',"b'Goa, India'"
3863,16-09-2021 16:36,b'Over 77 crore #COVID19 vaccine doses administered so far in #India: Union Health Ministry #saralbharatnews',b'saralbharatnews',b'India'
3864,16-09-2021 16:34,"b'#Cuttack City: 58 #COVID19 positive cases detected, 33 recover\n\nhttps://t.co/300BRFQkYj'",b'PragativadiNews',"b'Bhubaneswar, India'"
3865,16-09-2021 16:32,b'Momentous milestone achieved by Ludhiana in war against #COVID19 by administrating 2.5 million doses of Covid-19 va\xe2\x80\xa6 https://t.co/5tJWhw3ODw',b'BB__Ashu',"b'Ludhiana, India'"
3866,16-09-2021 16:32,"b'India ready to partner with interested countries for technology transfer, manufacturing indigenous COVID vaccines:\xe2\x80\xa6 https://t.co/BNhGiMTcCg'",b'OfficialAiNews',"b'New Delhi, India'"
3867,16-09-2021 16:32,"b'India ready to partner with interested countries for technology transfer, manufacturing indigenous COVID vaccines:\xe2\x80\xa6 https://t.co/VTgSJGqoVC'",b'ani_digital',b'India'
3868,16-09-2021 16:31,b'#Informal_Workers suffered the most during the #COVID19 lockdown. More so the #migrants &amp; #women workers.\xe2\x80\xa6 https://t.co/8KiwlCUIsT',b'saurabhiirm',"b'Patna, India'"
3869,16-09-2021 16:30,b'Margery Newman joined the Govcon Giants podcast to discuss high-risk construction contract clauses. She highlights\xe2\x80\xa6 https://t.co/fM5t2nCSaA',b'bdlfirm',b'Chicago & Indiana'
3870,16-09-2021 16:25,b'Over 77 crore #COVID19 vaccine doses administered so far in India.\n\nThe govt is planning to administer 2 Cr\xe2\x80\xa6 https://t.co/r3bh5Iy3kN',b'HinduUrjaa',"b'Patna, India'"
3871,16-09-2021 16:16,b'Now the term\xe2\x80\x9csocial-distancing\xe2\x80\x9dhas also disappeared from @MumMetro. \n\n#COVID19 https://t.co/52DXYJbVgt',b'heyKenLuke',"b'Mumbai, India'"
3872,16-09-2021 16:12,"b'\xe2\x80\x9cNobody is safe till all are safe\xe2\x80\x9d. By encouraging vaccine hesitancy, @INCGoa President is doing his bit to weaken\xe2\x80\xa6 https://t.co/Itm74OuIlX'",b'rupesh_palyekar',"b'Goa, India'"
3873,16-09-2021 16:10,b'16-Sep: #Uttarakhand #COVID19 update\n\nActive Cases: 284\xf0\x9f\x94\xbd12\n\nTPR: 4.79% (0.10%)\xe2\x9c\x85\n\nCRR:96.00% CFR:2.15% https://t.co/FFfORu1mcy',b'outbreak_india',b'Malaysia | India'
3874,16-09-2021 16:10,b'Fight Corona VR https://t.co/nph73vjjIM Available 4. \n#ue4 #UnrealEngine #indiedev #gamer #IndieGameDev #indiegames\xe2\x80\xa6 https://t.co/bvs4Hd6xmd',b'bakshiharsh55',b'India'
3875,16-09-2021 16:09,b'#AssamCovidUpdate \n\nMedia Bulletin on #Covid19 #Assam and actions taken as on 16/09/2021. https://t.co/rEnvSt7HTd',b'nhm_assam',"b'Guwahati, India'"
3876,16-09-2021 16:07,"b'#Covid19 updates: #Chhattisgarh reported 31 new cases on Thursday. Active cases now-352. Zero death recorded today,\xe2\x80\xa6 https://t.co/vmGZBJNc4M'",b'KaiserEjaz',"b'Raipur, India'"
3877,16-09-2021 16:03,b'16th Sep Summary #Bengaluru #COVID19 as per @BBMPCOMM\n\nTests \xe2\xac\x87\xef\xb8\x8f to 56K\xf0\x9f\x98\x94\nDaily Positive \xe2\xac\x87\xef\xb8\x8f to 308 \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\nDeaths 5 \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\nPos\xe2\x80\xa6 https://t.co/snndMdmngj',b'sandeepohri',"b'Bengaluru, India'"
3878,16-09-2021 16:02,"b'A&amp;N Islands #Covid19 update:-\n\n03 new cases, 01 discharged \n15 Active cases'",b'airnews_pb',"b'Port Blair, India'"
3879,16-09-2021 16:01,b'Pincode: 560103\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 22 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Bel\xe2\x80\xa6 https://t.co/lRGWoTJG6r',b'cowinblore1844',"b'Bengaluru, India'"
3880,16-09-2021 16:01,b'Pincode: 560103\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 22 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Bel\xe2\x80\xa6 https://t.co/M7BErhgMJK',b'cowinblore1844',"b'Bengaluru, India'"
3881,16-09-2021 16:01,b'Pincode: 560103\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 21 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Bel\xe2\x80\xa6 https://t.co/5QnraeqQhw',b'cowinblore1844',"b'Bengaluru, India'"
3882,16-09-2021 16:01,b'Pincode: 560103\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 21 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Bel\xe2\x80\xa6 https://t.co/ia7MdocPtT',b'cowinblore1844',"b'Bengaluru, India'"
3883,16-09-2021 16:01,b'Pincode: 560011\nCOVAXIN - Dose 2: 50 slots\n\nAge: 18  - 44 \nDate: 17 Sep 2021\nFees: \xe2\x82\xb91410\nUNITED HOSPITAL- JAYANAGAR\xe2\x80\xa6 https://t.co/VzBlOSEZXs',b'cowinblore1844',"b'Bengaluru, India'"
3884,16-09-2021 16:01,b'Pincode: 560011\nCOVAXIN - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 17 Sep 2021\nFees: \xe2\x82\xb91410\nUNITED HOSPITAL- JAYANAGA\xe2\x80\xa6 https://t.co/vKEdXcPFZU',b'cowinblore1844',"b'Bengaluru, India'"
3885,16-09-2021 16:01,b'Pincode: 560011\nCOVISHIELD - Dose 2: 50 slots\n\nAge: 18  - 44 \nDate: 17 Sep 2021\nFees: \xe2\x82\xb9780\nUNITED HOSPITAL- JAYANAG\xe2\x80\xa6 https://t.co/KzLHUtBM07',b'cowinblore1844',"b'Bengaluru, India'"
3886,16-09-2021 16:01,b'Pincode: 560011\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 17 Sep 2021\nFees: \xe2\x82\xb9780\nUNITED HOSPITAL- JAYANA\xe2\x80\xa6 https://t.co/3jqw6tUPXz',b'cowinblore1844',"b'Bengaluru, India'"
3887,16-09-2021 16:00,b'Telangana vaccinated 4.01 lakh people today against #Covid19 \nMajor boost on second dose administration! https://t.co/VBvk4z1yRc',b'DonitaJose',"b'Hyderabad, India'"
3888,16-09-2021 15:59,b'Centre warns to be careful during the festival in Oct-Nov.\n\n#thirdwave #covid19 #Coronavirus #CovidinIndia\xe2\x80\xa6 https://t.co/GHIFphXJ3D',b'Ihw_tv',b'India'
3889,16-09-2021 15:58,"b""Coming 3 months crucial for #India's fight against #Covid19, says @MoHFW_INDIA #festival https://t.co/E8hRD3Dxed""",b'gautam_debroy',"b'New Delhi, India'"
3890,16-09-2021 15:58,"b""#IndiaFightsCorona\n\n\xf0\x9f\x93\x8dWorld's #LargestVaccineDrive breaking records, strengthening India's fight against #COVID19!\xe2\x80\xa6 https://t.co/TMWwIdKZqN""",b'ROB_Patna',"b'Patna, India'"
3891,16-09-2021 15:57,"b'\xf0\x9f\x94\xb2 #HimachalPradesh reports 127 new #COVID19 cases, 206 recoveries and 3 deaths in the last 24 hours.\n\nTotal cases:\xe2\x80\xa6 https://t.co/iTn9vbr3JP'",b'NewsMobileIndia',b'India'
3892,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 22 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/18t3BA4ByI',b'cowinblore1844',"b'Bengaluru, India'"
3893,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 22 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/9NlhB3pgoZ',b'cowinblore1844',"b'Bengaluru, India'"
3894,16-09-2021 15:56,"b'Meanwhile USA is deep Red , worst situation to be in \n\n#COVID19 https://t.co/LaRPrJQB2n'",b'outbreak_india',b'Malaysia | India'
3895,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 21 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/zmphWYIgJI',b'cowinblore1844',"b'Bengaluru, India'"
3896,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 21 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/GYl9XPlkXv',b'cowinblore1844',"b'Bengaluru, India'"
3897,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/CqafNw7YLz',b'cowinblore1844',"b'Bengaluru, India'"
3898,16-09-2021 15:56,b'Pincode: 560067\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nRxDx Kad\xe2\x80\xa6 https://t.co/WBNovTDDbx',b'cowinblore1844',"b'Bengaluru, India'"
3899,16-09-2021 15:55,"b'AGWO and Our partner  @FeedingIndia\nhas distributed cooked Food supplies to 200+ affected children, who have suffer\xe2\x80\xa6 https://t.co/u02oKN7BhG'",b'agwo_org',b'India'
3900,16-09-2021 15:51,b'List of vaccination centres (Slot Booking) in Ranchi Urban and Walk-In centres in Ranchi Rural for 17-09-2021 (Frid\xe2\x80\xa6 https://t.co/ID5uLEermn',b'DC_Ranchi',"b'Ranchi, India'"
